GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC02_EST_VC13,HC03_EST_VC13,HC04_EST_VC13,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC04_EST_VC15
0500000US47125,47125,"Montgomery County, Tennessee",50693,57595,67412,32651,61882,68560,80350,40578
0500000US47127,47127,"Moore County, Tennessee",43393,51733,60682,26915,64952,68771,N,53560
0500000US47129,47129,"Morgan County, Tennessee",38003,46250,52957,19232,49584,57258,N,28937
0500000US47131,47131,"Obion County, Tennessee",40327,47239,56293,23619,53496,61766,N,31215
0500000US47133,47133,"Overton County, Tennessee",34913,42830,48435,18468,46345,55357,N,23824
0500000US47135,47135,"Perry County, Tennessee",31750,41776,47643,16269,40341,48644,N,21093
0500000US47137,47137,"Pickett County, Tennessee",35510,43875,47902,18667,49081,54565,N,28672
0500000US47139,47139,"Polk County, Tennessee",39434,46270,48738,15984,51344,58347,N,30632
0500000US47141,47141,"Putnam County, Tennessee",34780,48920,59694,19381,52821,62680,71319,34546
0500000US47143,47143,"Rhea County, Tennessee",37512,48705,56606,20035,49994,57530,N,31917
0500000US47145,47145,"Roane County, Tennessee",41726,53216,60294,24817,54950,66313,N,33311
0500000US47147,47147,"Robertson County, Tennessee",53748,60878,68815,32309,64400,71651,N,39899
0500000US47149,47149,"Rutherford County, Tennessee",55096,66014,77422,34757,68013,78131,89721,42096
0500000US47151,47151,"Scott County, Tennessee",30206,37592,42057,14793,45606,49882,N,35533
0500000US47153,47153,"Sequatchie County, Tennessee",42182,54261,67642,17389,54629,63826,N,25695
0500000US47155,47155,"Sevier County, Tennessee",42499,50829,57390,21984,55246,61670,68747,36785
0500000US47157,47157,"Shelby County, Tennessee",46213,57175,84900,30465,67555,80279,108718,42193
0500000US47159,47159,"Smith County, Tennessee",43988,54261,57745,19792,54745,64321,N,31219
0500000US47161,47161,"Stewart County, Tennessee",41089,53988,61856,23721,52709,62120,N,28528
0500000US47163,47163,"Sullivan County, Tennessee",39577,52524,61880,22495,56070,68006,78020,31406
0500000US47165,47165,"Sumner County, Tennessee",56193,65967,77145,31228,75068,86170,97203,38852
0500000US47167,47167,"Tipton County, Tennessee",53133,61048,75918,23681,64592,72586,N,33117
0500000US47169,47169,"Trousdale County, Tennessee",37211,48795,55843,17813,51484,62685,N,24471
0500000US47171,47171,"Unicoi County, Tennessee",34346,48921,55639,18030,49206,61607,N,24183
0500000US47173,47173,"Union County, Tennessee",36009,41319,48521,17696,45989,52092,N,28880
0500000US47175,47175,"Van Buren County, Tennessee",34250,42932,47429,19577,49473,55564,N,31129
0500000US47177,47177,"Warren County, Tennessee",34592,45262,56738,17939,49380,59366,65922,26441
0500000US47179,47179,"Washington County, Tennessee",42935,53715,62919,25029,61094,74510,86549,36033
0500000US47181,47181,"Wayne County, Tennessee",31225,41801,46741,17404,42574,49860,N,21623
0500000US47183,47183,"Weakley County, Tennessee",35845,50822,59026,17718,48089,60566,68926,24288
0500000US47185,47185,"White County, Tennessee",33933,41611,48383,18791,44165,52179,N,22787
0500000US47187,47187,"Williamson County, Tennessee",91743,106815,113427,40773,119922,135162,N,60676
0500000US47189,47189,"Wilson County, Tennessee",60095,68603,81993,31797,74869,82896,93865,48438
0500000US48001,48001,"Anderson County, Texas",42511,54302,64343,23549,58518,68390,79359,31724
0500000US48003,48003,"Andrews County, Texas",61250,82659,87174,29059,85059,99087,N,39640
0500000US48005,48005,"Angelina County, Texas",42374,47806,57722,21886,59568,67076,80256,34246
0500000US48007,48007,"Aransas County, Texas",42247,50257,57389,23896,61419,69718,N,40092
0500000US48009,48009,"Archer County, Texas",58274,69688,72569,26200,73061,84454,N,35467
0500000US48011,48011,"Armstrong County, Texas",61250,80966,83250,26842,73589,84984,N,34409
0500000US48013,48013,"Atascosa County, Texas",50756,56038,66532,25155,66425,73811,N,35754
0500000US48015,48015,"Austin County, Texas",54603,67704,77342,24511,70416,83919,N,34174
0500000US48017,48017,"Bailey County, Texas",41982,45960,46719,18036,50060,56845,N,28640
0500000US48019,48019,"Bandera County, Texas",48587,65376,69063,24093,64006,76142,N,33621
0500000US48021,48021,"Bastrop County, Texas",53382,64126,72867,30516,67274,76887,N,37410
0500000US48023,48023,"Baylor County, Texas",33019,53750,65786,18333,60118,81412,N,34129
0500000US48025,48025,"Bee County, Texas",41738,46197,58536,30011,55836,60420,N,39767
0500000US48027,48027,"Bell County, Texas",51027,58641,68615,31229,64517,72578,84072,39807
0500000US48029,48029,"Bexar County, Texas",50867,59080,74748,32335,68216,77629,93490,44973
0500000US48031,48031,"Blanco County, Texas",51740,73525,81782,28080,70515,83071,N,38387
0500000US48033,48033,"Borden County, Texas",73333,79688,82917,30625,134916,159078,N,46224
0500000US48035,48035,"Bosque County, Texas",44339,54884,62671,22095,60521,72008,N,33078
0500000US48037,48037,"Bowie County, Texas",42917,53776,71101,24093,60259,69690,85477,37049
0500000US48039,48039,"Brazoria County, Texas",69092,80560,94151,41150,86683,97619,110388,52046
0500000US48041,48041,"Brazos County, Texas",39060,59409,76612,21979,59765,79908,98037,33070
0500000US48043,48043,"Brewster County, Texas",38589,53615,63009,22321,60131,82779,N,32495
0500000US48045,48045,"Briscoe County, Texas",36696,50859,62232,25455,55051,63209,N,29149
0500000US48047,48047,"Brooks County, Texas",22176,27335,62981,13114,39322,46657,N,18744
0500000US48049,48049,"Brown County, Texas",40982,47713,53823,21417,53377,61365,N,30796
0500000US48051,48051,"Burleson County, Texas",49533,59502,64756,25254,60331,68084,N,37926
0500000US48053,48053,"Burnet County, Texas",50712,59888,67380,30197,64166,73631,N,38703
0500000US48055,48055,"Caldwell County, Texas",47435,54571,63570,26767,60371,68591,N,36869
0500000US48057,48057,"Calhoun County, Texas",47546,57447,66612,29240,63795,71278,N,39163
0500000US48059,48059,"Callahan County, Texas",42102,54162,62446,22675,54241,66385,N,32211
0500000US48061,48061,"Cameron County, Texas",33390,37060,46707,18188,48892,51825,62199,33099
0500000US48063,48063,"Camp County, Texas",38154,46920,59646,21270,51307,60172,N,27477
0500000US48065,48065,"Carson County, Texas",63424,72563,76575,30813,70670,78271,N,43745
0500000US48067,48067,"Cass County, Texas",36342,46875,54534,19305,48840,58444,N,26692
0500000US48069,48069,"Castro County, Texas",40470,44757,49353,23975,65710,75409,N,34438
0500000US48071,48071,"Chambers County, Texas",72239,83139,88835,35682,86528,95800,N,46299
0500000US48073,48073,"Cherokee County, Texas",38949,47111,56250,21616,55326,63990,75140,29293
0500000US48075,48075,"Childress County, Texas",48682,54653,74531,32989,60805,67958,N,41504
0500000US48077,48077,"Clay County, Texas",50025,62738,72173,26875,64332,76114,N,34586
0500000US48079,48079,"Cochran County, Texas",41071,44676,54107,20809,53608,59504,N,31942
0500000US48081,48081,"Coke County, Texas",40822,60404,65786,20000,59247,74583,N,27878
0500000US48083,48083,"Coleman County, Texas",34692,39710,46220,19359,50389,57095,N,29941
0500000US48085,48085,"Collin County, Texas",84233,100098,112314,47393,106923,121148,134353,63047
0500000US48087,48087,"Collingsworth County, Texas",42798,49958,56563,28387,54721,63308,N,34005
0500000US48089,48089,"Colorado County, Texas",45262,55447,62967,22344,62094,72964,N,29090
0500000US48091,48091,"Comal County, Texas",64987,78430,90463,34396,87170,99368,110631,48964
0500000US48093,48093,"Comanche County, Texas",35692,43854,51341,24389,47431,54997,N,31461
0500000US48095,48095,"Concho County, Texas",52844,58409,62895,23295,65314,72085,N,37678
0500000US48097,48097,"Cooke County, Texas",51222,59721,70852,29600,66755,75338,N,40688
0500000US48099,48099,"Coryell County, Texas",49783,57526,65418,29545,61361,68112,N,36261
0500000US48101,48101,"Cottle County, Texas",34833,39500,46905,14122,43256,50669,N,25015
0500000US48103,48103,"Crane County, Texas",52451,66445,69766,32321,68664,79291,N,36206
0500000US48105,48105,"Crockett County, Texas",51594,61067,62226,23063,64425,71037,N,42232
0500000US48107,48107,"Crosby County, Texas",38668,42204,51250,25152,54364,58016,N,40635
0500000US48109,48109,"Culberson County, Texas",35302,38527,46902,17063,41340,48732,N,26729
0500000US48111,48111,"Dallam County, Texas",41105,46382,63649,26063,57605,63889,N,37224
0500000US48113,48113,"Dallas County, Texas",49925,55691,71922,38206,73982,82836,102502,54247
0500000US48115,48115,"Dawson County, Texas",39746,50708,65863,20192,58857,65412,N,41311
0500000US48117,48117,"Deaf Smith County, Texas",42995,50836,57877,23699,54896,62365,N,30870
0500000US48119,48119,"Delta County, Texas",40988,51570,58152,22875,52060,60464,N,32259
0500000US48121,48121,"Denton County, Texas",74662,91092,105313,43142,95025,109677,123877,54877
0500000US48123,48123,"DeWitt County, Texas",48082,59505,70948,22902,70884,85285,N,36704
0500000US48125,48125,"Dickens County, Texas",38397,52792,56473,19931,49416,58073,N,32067
0500000US48127,48127,"Dimmit County, Texas",38140,45986,66438,16688,58272,64165,N,41079
0500000US48129,48129,"Donley County, Texas",40719,54593,61094,19618,51932,62079,N,28451
0500000US48131,48131,"Duval County, Texas",32479,39675,48239,20531,58363,63579,N,41895
0500000US48133,48133,"Eastland County, Texas",35221,42713,49390,22460,55588,58249,N,50992
0500000US48135,48135,"Ector County, Texas",54903,61790,75463,30501,72400,79185,94250,48139
0500000US48137,48137,"Edwards County, Texas",41726,51724,62917,20625,53301,64224,N,31761
0500000US48139,48139,"Ellis County, Texas",61898,70319,82093,35078,75484,83351,94163,42457
0500000US48141,48141,"El Paso County, Texas",40783,44876,55272,25111,56319,60847,72941,39375
0500000US48143,48143,"Erath County, Texas",40711,51684,61297,21270,54662,69169,79172,29949
0500000US48145,48145,"Falls County, Texas",33587,47018,59425,18838,46497,57928,N,25072
0500000US48147,48147,"Fannin County, Texas",44432,54375,65148,22025,56221,64902,72288,32800
0500000US48149,48149,"Fayette County, Texas",48711,61098,66431,20793,68136,81161,N,38997
0500000US48151,48151,"Fisher County, Texas",42850,57865,64038,30000,57578,69943,N,33831
0500000US48153,48153,"Floyd County, Texas",40993,51843,60156,19732,58320,67838,N,28828
0500000US48155,48155,"Foard County, Texas",34375,47125,49479,20938,44337,53764,N,33006
0500000US48157,48157,"Fort Bend County, Texas",86407,95984,109647,47005,109414,118091,132517,62843
0500000US48159,48159,"Franklin County, Texas",44000,62359,68898,21085,70297,84972,N,32739
0500000US48161,48161,"Freestone County, Texas",44072,53328,66205,21671,59198,69019,N,33354
0500000US48163,48163,"Frio County, Texas",35681,39474,44284,20600,52791,55192,N,41749
0500000US48165,48165,"Gaines County, Texas",54434,57727,62813,28656,69778,74896,N,41832
0500000US48167,48167,"Galveston County, Texas",61744,77015,92529,35044,82091,95687,110122,49788
0500000US48169,48169,"Garza County, Texas",49479,56586,68971,24069,66320,80289,N,29833
0500000US48171,48171,"Gillespie County, Texas",52414,66172,74222,27318,71627,86623,N,39010
0500000US48173,48173,"Glasscock County, Texas",81563,104508,104545,28250,104283,125361,N,40691
0500000US48175,48175,"Goliad County, Texas",49702,59417,70250,22213,73832,88660,N,32223
0500000US48177,48177,"Gonzales County, Texas",41263,49399,62953,17000,58980,65636,N,37321
0500000US48179,48179,"Gray County, Texas",45179,56367,65871,23491,59481,71663,N,34143
0500000US48181,48181,"Grayson County, Texas",47631,60411,70921,26533,62838,73798,84502,36077
0500000US48183,48183,"Gregg County, Texas",46391,56369,71499,26412,62642,73372,90564,36764
0500000US48185,48185,"Grimes County, Texas",46652,57827,66032,22436,60589,70371,N,35348
0500000US48187,48187,"Guadalupe County, Texas",62412,72005,82755,35513,75798,84333,93835,44229
0500000US48189,48189,"Hale County, Texas",42303,46964,55936,23457,52565,59574,N,30565
0500000US48191,48191,"Hall County, Texas",33205,41359,47772,15043,47762,56160,N,29514
0500000US48193,48193,"Hamilton County, Texas",42211,53314,61399,19846,58638,70522,N,28735
0500000US48195,48195,"Hansford County, Texas",46181,58879,63114,26875,63796,74983,N,31104
0500000US48197,48197,"Hardeman County, Texas",37656,49909,64766,17578,47298,56196,N,31279
0500000US48199,48199,"Hardin County, Texas",52438,64751,75470,23750,66565,76976,N,34429
0500000US48201,48201,"Harris County, Texas",53822,61556,79760,38522,79900,89283,108717,56300
0500000US48203,48203,"Harrison County, Texas",46969,56952,69397,23003,62808,71131,80716,37642
0500000US48205,48205,"Hartley County, Texas",65132,71202,74097,28810,78950,88711,N,48799
0500000US48207,48207,"Haskell County, Texas",42645,52039,64300,19454,57826,68823,N,32365
0500000US48209,48209,"Hays County, Texas",58878,76765,89139,27753,75993,93175,106292,42038
0500000US48211,48211,"Hemphill County, Texas",58281,65417,74000,30625,81187,91169,N,44604
0500000US48213,48213,"Henderson County, Texas",40299,48179,54386,24014,55124,62162,69439,37896
0500000US48215,48215,"Hidalgo County, Texas",34952,37815,45843,19297,50323,53046,61890,34319
0500000US48217,48217,"Hill County, Texas",40994,51673,60086,22747,55296,63933,N,31697
0500000US48219,48219,"Hockley County, Texas",50485,59766,69569,22353,63702,72948,84030,31725
0500000US48221,48221,"Hood County, Texas",54397,63902,70913,32743,72094,82547,N,48495
0500000US48223,48223,"Hopkins County, Texas",45158,52644,60855,28194,57395,63560,72071,37084
0500000US48225,48225,"Houston County, Texas",32855,47178,58648,16659,48127,60844,N,23854
0500000US48227,48227,"Howard County, Texas",47994,59421,73066,28914,62668,74465,N,37690
0500000US48229,48229,"Hudspeth County, Texas",23350,27125,28723,14063,37479,42596,N,23249
0500000US48231,48231,"Hunt County, Texas",44898,57503,66908,22471,59716,70068,80241,34883
0500000US48233,48233,"Hutchinson County, Texas",47191,56481,68114,26306,59979,67832,N,41712
0500000US48235,48235,"Irion County, Texas",54886,73352,81875,24118,77767,89419,N,38422
0500000US48237,48237,"Jack County, Texas",45130,60948,69543,28295,69140,83702,N,36383
0500000US48239,48239,"Jackson County, Texas",50856,63268,74156,27551,61508,72811,N,33229
0500000US48241,48241,"Jasper County, Texas",39176,51447,59859,20152,52820,62698,N,31062
0500000US48243,48243,"Jeff Davis County, Texas",51357,62527,64509,26829,63939,77860,N,35132
0500000US48245,48245,"Jefferson County, Texas",42368,53200,69408,26439,60909,71296,88183,40654
0500000US48247,48247,"Jim Hogg County, Texas",38013,40360,45417,18846,53891,59486,N,33641
0500000US48249,48249,"Jim Wells County, Texas",42463,52050,64849,22621,61627,69604,N,31867
0500000US48251,48251,"Johnson County, Texas",58221,65378,74027,32261,70472,77838,86329,41462
0500000US48253,48253,"Jones County, Texas",42287,51571,59232,20321,55073,65163,N,31585
0500000US48255,48255,"Karnes County, Texas",44650,58009,71135,21629,74816,88861,N,40371
0500000US48257,48257,"Kaufman County, Texas",61459,68875,78860,31202,72764,79578,89130,43042
0500000US48259,48259,"Kendall County, Texas",74320,88668,100216,32917,98525,112458,N,46010
0500000US48261,48261,"Kenedy County, Texas",36563,48194,48611,20833,45163,51128,N,21486
0500000US48263,48263,"Kent County, Texas",46842,57353,72500,25750,60133,75540,N,36487
0500000US48265,48265,"Kerr County, Texas",42930,55238,65738,27981,61407,72592,N,39047
0500000US48267,48267,"Kimble County, Texas",40000,50341,56997,23032,60305,74053,N,32163
0500000US48269,48269,"King County, Texas",54583,75000,80893,31406,67820,79366,N,46780
0500000US48271,48271,"Kinney County, Texas",32473,39405,43000,16523,43431,50913,N,26763
0500000US48273,48273,"Kleberg County, Texas",37725,48370,62766,23118,54665,60512,N,34929
0500000US48275,48275,"Knox County, Texas",37018,48854,56328,23590,47037,54894,N,30559
0500000US48277,48277,"Lamar County, Texas",41130,51294,59912,21473,54328,63242,N,31397
0500000US48279,48279,"Lamb County, Texas",37161,46191,54541,21115,53136,61543,N,29410
0500000US48281,48281,"Lampasas County, Texas",48862,58819,71264,29397,64193,72250,N,36421
0500000US48283,48283,"La Salle County, Texas",35554,42326,45313,14391,56153,54898,N,56079
0500000US48285,48285,"Lavaca County, Texas",45780,56262,65141,21847,62273,72953,N,33377
0500000US48287,48287,"Lee County, Texas",52452,61489,74761,23482,66277,74938,N,43797
0500000US48289,48289,"Leon County, Texas",48763,57137,67989,22363,66216,77085,N,35247
0500000US48291,48291,"Liberty County, Texas",47722,57151,66740,21775,60511,68157,78238,34663
0500000US48293,48293,"Limestone County, Texas",39484,50464,57708,24191,53895,63173,N,30352
0500000US48295,48295,"Lipscomb County, Texas",61151,70511,77250,32292,79970,94845,N,46641
0500000US48297,48297,"Live Oak County, Texas",44579,50238,55802,30179,57600,62190,N,42147
0500000US48299,48299,"Llano County, Texas",45205,61735,68961,23159,74313,90487,N,44753
0500000US48301,48301,"Loving County, Texas",65625,68438,67813,19000,57394,72080,N,40644
0500000US48303,48303,"Lubbock County, Texas",45529,57589,74175,26956,63652,77259,94073,38430
0500000US48305,48305,"Lynn County, Texas",41541,48017,60938,24420,58562,65171,N,35988
0500000US48307,48307,"McCulloch County, Texas",40908,50893,56029,31250,54426,61158,N,38534
0500000US48309,48309,"McLennan County, Texas",42544,53625,68752,23171,58596,69356,82699,34042
0500000US48311,48311,"McMullen County, Texas",45208,56136,47083,29886,84579,106162,N,38527
0500000US48313,48313,"Madison County, Texas",40879,46818,58831,25538,53501,61231,N,30873
0500000US48315,48315,"Marion County, Texas",34363,47986,52857,17430,49850,57197,N,36924
0500000US48317,48317,"Martin County, Texas",52232,68611,75859,28304,77777,89056,N,35705
0500000US48319,48319,"Mason County, Texas",45536,59141,64357,23714,63184,76875,N,32237
0500000US48321,48321,"Matagorda County, Texas",40410,49315,58313,24196,57392,66023,78953,35786
0500000US48323,48323,"Maverick County, Texas",32536,35414,43116,14929,47100,50650,58182,29199
0500000US48325,48325,"Medina County, Texas",56338,64041,73863,26439,68409,75170,N,40827
0500000US48327,48327,"Menard County, Texas",34091,43958,51591,18750,50644,62486,N,24037
0500000US48329,48329,"Midland County, Texas",66966,77707,92957,39881,95762,108909,N,58557
0500000US48331,48331,"Milam County, Texas",37183,51597,63929,20143,54510,65458,N,30348
0500000US48333,48333,"Mills County, Texas",44241,55134,60735,17795,57405,68845,N,28497
